Market_place,URL,Product_name,SKU,Price,Currency,Subject,Author,Date,Review,Stars,like,dislike
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Great Toilet,Jana,"May 26, 2011","After 5 different toilet installations we found this one, it is the perfect height and is ADA compliant. Other chair height toilets seemed too high, even though they were 16 1/2"" high. The installation was easy and quick with no leaks. The flush is quiet and efficient and uses less water. This toilet is great.",5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,check for parts missing or different than is shown,heman,"May 1, 2022","did not come with all parts shown in video, two tie down nuts were missing, did not come with special wrench, gasket different from shown, also lid does not close slowly as suppose to, did not come with t-bolts ""nuts"" and I had to saw off extra length of t-bolts, yes I have it installed but disappointed...",3,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Good product for the price,Diana,"November 26, 2013",I was looking for a toilet that was HET and would qualify for the County rebate. This one was on the list and it was also the size I wanted..... which means it fit just right under my bathroom shelf.,4,1.0,3.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Good toilet but bowl is small...best for kids bath,sparky,"April 19, 2014",I bought it for the price. Overall it is a good toilet but recommend elongated toilet bowl for main bathroom. 1.28 gallons per flush is great for water conservation with a strong flush. The toilet bowl and overall smaller size best for kids bathroom or smaller secondary bathrooms where smaller size matters.,4,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Fairly good perormance.,Fivendimer37,"April 30, 2018","We installed two of these and are pretty much satisfied, but have had some problems with the flush assembly. Both the float on the fill valve and the flapper valve have been problematic with sticking. Also the bowl water level in one is fairly low and no way to correct it without changing the fill valve.",4,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Small round bowl.,Jimson,"December 23, 2015","If you like, and/or must have a small round bowl, then this is your toilet. Works like a dream, but it is very small. I had to have this do to space, otherwise I would have purchased an elongated toilet. I also ordered a new, wood seat/lid because the one that comes with it is flimsy plastic, and terrible.",3,0.0,1.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Powerful,stwils,"May 21, 2018",I’ve had this toilet for one year now. I’m surprised by how it flushes considering it only uses 1.28 gif. My only complaint is that this toilet is ADA compliant which makes it taller than my previous toilets. I’m a short guy so my feet barely reach the floor while sitting. No big deal. Still works great.,5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Breeze to Clean,Petey93,"March 17, 2020","We bought the Tropic 1pc skirted toilet for ease of cleaning & it surely does not disappoint in that arena. It is also low on water usage & not sure if this is normal but it seems to ""belch"" a large loud air bubble for lack of better description upon flushing unless flushed several times consecutively.",2,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,,tcskywalker,"February 2, 2015","The directions say ""Do not over tighten"". Never understood this statement for installing the tank to base. Tighten too tight and you risk cracking, do not tighten enough and you have water all over the floor when you flush. I've bought extra rubber washers and nuts to seal inside to outside of tank.",5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,,Steve,"February 16, 2021","This toilet DOES NOT flush worth a s### darn. Little water in the tank not enough to clear even a little crap. I have to hold the flush leaver down until the flush is complete. Most of the time flush it twice, does that save water? I paid a plumber to install this thing so I wouldn’t HAVE TROUBLE.",2,0.0,1.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Very good toilet at a very reasonable price,CSB,"May 28, 2018","Replaced an old toilet with this low-flow American Standard Mainstream. Has worked great since installation about 3 weeks ago. Flushes well, is relatively quiet, and fills fast. Really like the 'chair height' and happy to go with this for future purchases. Don't think I've had to flush twice yet.",4,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,"Very weak flush, stay away.",Charles,"October 25, 2021","Unless you're interested in holding down the flusher every time there's a few tissues in it, forget about it. The flush is the worst I've seen in a long time. Maybe the 5 star reviewers got a different model but this toilet remains dirty & gross. Now I need to take it apart & return it to Lowes.",1,0.0,1.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,THIS IS THE WORST TOILET EVER!!!!!!,cris,"January 23, 2022","Bought this toilet in 2018 may never get a refund. The first year it would not flush right, went and got a new flush valve and handle, you have to hold the handle down for it to make it flush. Now bring us forward to 2022 and there is a long crack in the bowl. DON'T WASTE YOUR $$$. NOT HAPPY.",1,0.0,2.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,So far so good!,Coffee Man,"June 2, 2019",Some parts were missing and I had to go to walmart to buy hardware to complete the job. After all was finished it seems to work well. As i had hoped. A little more noise than a standard toilet but no more water just spinning around and not going down the drain. It's a power flush every time!,4,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Great toilet for the price,KimF,"April 1, 2014","Easy installation, no issues at all and I did use the wax ring that was included which was more than adequate. The flush isn't as forceful as the Cadet III that I installed in the other bathroom but I have had NO issues at all with needing to flush it more than once. Great product for the price.",5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Easy instal for women,Margot who runs the show,"October 23, 2011","We have two boys under ten who are tough on everything and this is the main toilet in the house. The toilet is holding up well, looks good and is easy on the wallet. Since it came with a plastic seat, we don't have to worry about the kids slamming it down or cold behinds. Easy to clean too.",5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Doesn't flush well.,Blackdog,"November 13, 2021","I needed a round bowl for a small bathroom. It was either the cheap AS toilet or one that was about $80 dollars more. I went with the 1.28 flush to save water. This toilet won't flush big poops. You'll most likely have to get a plunger to finish. Wish I'd bought the Mansfield ""Summit"" now.",2,0.0,1.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,Decent Affordable Toilet,DudeDad,"March 24, 2021","Easy installation. Has everything you need. Used my own hacksaw to cut down the anchor t-bolts so the caps fit over them. I set the float to its max height to get the most flush volume possible. I'm 5'8"" and the seat height is good. Bowl doesn't fill up as much as I'd like but it's fine.",4,0.0,1.0
lowes.com,https://www.lowes.com/pd/American-Standard-Mainstream-White-WaterSense-Round-Chair-Height-2-Piece-Toilet-12-in-Rough-In-Size/3286026,American Standard  Mainstream White Round Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #3472.128.020,159.0,USD,"Good price, simple install",Fred,"November 26, 2013","Purchased for water usage and comfort height and easy installation. Check, check, check.",4,1.0,2.0
